Time,Lateral,Vertical,Longitudinal
3.18,0.00218,0.99874,-0.03276
3.2,0.00182,0.99863,-0.03281
3.22,0.00156,0.99828,-0.03264
3.24,0.00175,0.99809,-0.0327
3.26,0.00064,0.99799,-0.03301
3.28,-0.00071,0.99757,-0.03306
3.3,-0.0008,0.99749,-0.03295
3.32,0.00056,0.99824,-0.03269
3.34,0.00129,0.99839,-0.03256
3.36,0.00167,0.99849,-0.03213
3.38,0.00205,0.9985,-0.03168
3.4,0.00233,0.99835,-0.03156
3.42,0.00261,0.99833,-0.03129
3.44,0.00261,0.9985,-0.03132
3.46,0.00252,0.99861,-0.03125
3.48,0.0027,0.99861,-0.03126
3.5,0.00278,0.99879,-0.0313
3.52,0.0027,0.99854,-0.03115
3.54,0.0028,0.99857,-0.03106
3.56,0.00287,0.9988,-0.0313
3.58,0.00269,0.99866,-0.03145
3.6,0.00268,0.99857,-0.0319
3.62,0.00294,0.99871,-0.03212
3.64,0.0031,0.99884,-0.03244
3.66,0.00348,0.99849,-0.03237
3.68,0.00395,0.99838,-0.03209
3.7,0.00477,0.99824,-0.03199
3.72,0.00488,0.99773,-0.03179
3.74,0.00495,0.99814,-0.03206
3.76,0.00485,0.99808,-0.03233
3.78,0.0054,0.99811,-0.03226
3.8,0.00595,0.99785,-0.03222
3.82,0.00568,0.99826,-0.03202
3.84,0.00521,0.99848,-0.03224
3.86,0.00511,0.99863,-0.03236
3.88,0.00519,0.99899,-0.03244
3.9,0.00536,0.99881,-0.03288
3.92,0.00561,0.9992,-0.03325
3.94,0.00623,0.99939,-0.03377
3.96,0.00642,0.99923,-0.03365
3.98,0.00606,0.99905,-0.0336
4,0.00587,0.99922,-0.03363
4.02,0.00586,0.99938,-0.03376
4.04,0.00633,0.99871,-0.03391
4.06,0.00715,0.99857,-0.03381
4.08,0.00743,0.99851,-0.03371
4.1,0.00707,0.99832,-0.03366
4.12,0.00643,0.99847,-0.03377
4.14,0.0057,0.99843,-0.03383
4.16,0.00497,0.99868,-0.03386
4.18,0.00461,0.99828,-0.03395
4.2,0.00488,0.99839,-0.03389
4.22,0.00433,0.99825,-0.03402
4.24,0.00351,0.99839,-0.03412
4.26,0.0034,0.99884,-0.03421
4.28,0.00322,0.99864,-0.03426
4.3,0.0033,0.99878,-0.03448
