Time,Lateral,Vertical,Longitudinal
3.22,0.01027,1.00509,-0.00118
3.24,0.01045,1.003,-0.00082
3.26,0.01145,1.00473,-0.00064
3.28,0.01173,1.00527,-0.00064
3.3,0.01127,1.00564,-0.00036
3.32,0.01118,1.00509,-0.00027
3.34,0.01109,1.00355,-0.00036
3.36,0.01136,1.00491,-0.00073
3.38,0.01118,1.00582,-0.00091
3.4,0.01091,1.00455,-0.00082
3.42,0.01118,1.00445,-0.00064
3.44,0.01155,1.00482,-0.00091
3.46,0.01182,1.00536,-0.00127
3.48,0.01136,1.00545,-0.00173
3.5,0.01064,1.00427,-0.00173
3.52,0.01045,1.00373,-0.00191
3.54,0.01073,1.00473,-0.002
3.56,0.01127,1.00591,-0.002
3.58,0.01073,1.00391,-0.00182
3.6,0.01045,1.00373,-0.00191
3.62,0.01045,1.00536,-0.00218
3.64,0.01064,1.00464,-0.00209
3.66,0.011,1.00318,-0.002
3.68,0.01082,1.00509,-0.00191
3.7,0.01091,1.00491,-0.00155
3.72,0.01109,1.00355,-0.00136
3.74,0.01155,1.00427,-0.00136
3.76,0.01109,1.00518,-0.00136
3.78,0.01018,1.00391,-0.00109
3.8,0.01064,1.00391,-0.001
3.82,0.01164,1.00482,-0.00091
3.84,0.012,1.00491,-0.00055
3.86,0.01127,1.005,-0.00055
3.88,0.01082,1.00482,-0.00027
3.9,0.01064,1.00445,-0.00036
3.92,0.01064,1.00491,-0.00055
3.94,0.01091,1.005,-0.00082
3.96,0.01127,1.00473,-0.00082
3.98,0.01145,1.00491,-0.001
4,0.01164,1.00527,-0.00118
4.02,0.01145,1.00482,-0.00136
4.04,0.01073,1.00518,-0.00164
4.06,0.01073,1.00518,-0.00191
4.08,0.01164,1.00436,-0.00182
4.1,0.01173,1.00518,-0.002
4.12,0.01155,1.00491,-0.002
4.14,0.01118,1.00455,-0.00191
4.16,0.01109,1.00491,-0.00173
4.18,0.01064,1.00445,-0.00164
4.2,0.01109,1.00436,-0.00155
4.22,0.01155,1.00436,-0.00136
4.24,0.01145,1.00455,-0.00118
4.26,0.01109,1.00409,-0.00073
4.28,0.01027,1.00373,-0.00073
4.3,0.00991,1.00391,-0.00064
4.32,0.01055,1.00427,-0.00064
4.34,0.011,1.00409,-0.00036
4.36,0.01118,1.00391,-0.00036
4.38,0.011,1.00409,-0.00027
4.4,0.01082,1.00464,-0.00027
4.42,0.01045,1.00373,-0.00018
4.44,0.01045,1.00409,-0.00018
4.46,0.01064,1.00482,-0.00018
4.48,0.01082,1.00418,-0.00045
4.5,0.01109,1.00391,-0.00045
4.52,0.01118,1.00464,-0.00091
4.54,0.01091,1.00427,-0.001
4.56,0.01073,1.004,-0.00127
4.58,0.01064,1.00445,-0.00145
4.6,0.01082,1.00427,-0.00182
4.62,0.01118,1.00355,-0.00227
4.64,0.01164,1.00464,-0.00255
4.66,0.01127,1.00473,-0.00291
4.68,0.01073,1.00336,-0.003
4.7,0.01073,1.004,-0.00318
4.72,0.01127,1.00473,-0.00336
4.74,0.01145,1.00436,-0.00318
4.76,0.01136,1.00427,-0.00309
4.78,0.011,1.004,-0.00273
4.8,0.01055,1.00418,-0.00264
4.82,0.01055,1.00473,-0.00218
4.84,0.01082,1.00473,-0.00155
4.86,0.01091,1.00427,-0.00118
4.88,0.01109,1.00436,-0.00091
4.9,0.01127,1.00527,-0.00064
4.92,0.01118,1.00482,-0.00027
4.94,0.01118,1.00427,0.00009
4.96,0.01127,1.005,0.00027
4.98,0.01136,1.00509,0.00036
5,0.01145,1.005,0.00045
5.02,0.01164,1.00527,0.00036
5.04,0.01191,1.00482,0.00009
5.06,0.01173,1.00464,-0.00027
5.08,0.01127,1.00527,-0.00027
5.1,0.01109,1.005,-0.00027
5.12,0.01173,1.00445,-0.00045
5.14,0.01227,1.00482,-0.00064
5.16,0.01173,1.00509,-0.00082
5.18,0.01091,1.00427,-0.00091
5.2,0.01082,1.00409,-0.00109
5.22,0.01136,1.00455,-0.00145
5.24,0.01191,1.00464,-0.00145
5.26,0.01164,1.00464,-0.00145
5.28,0.01118,1.00482,-0.00136
5.3,0.01136,1.00464,-0.00173
5.32,0.01145,1.00436,-0.00191
5.34,0.011,1.00482,-0.00209
5.36,0.01082,1.005,-0.00209
5.38,0.01145,1.00455,-0.00209
5.4,0.01182,1.00518,-0.00209
5.42,0.01145,1.00573,-0.00191
5.44,0.011,1.00509,-0.002
5.46,0.01118,1.00445,-0.00182
5.48,0.01173,1.00555,-0.00182
5.5,0.01164,1.00536,-0.00173
5.52,0.01109,1.00436,-0.00155
5.54,0.01091,1.00509,-0.00136
5.56,0.011,1.00536,-0.00118
5.58,0.01127,1.00436,-0.001
5.6,0.01118,1.00482,-0.00091
5.62,0.01127,1.00527,-0.00073
5.64,0.01136,1.00409,-0.00064
5.66,0.01155,1.00445,-0.00036
5.68,0.01082,1.005,-0.00036
5.7,0.01027,1.00382,-0.00018
5.72,0.01091,1.00418,-0.00027
5.74,0.01164,1.00509,-0.00036
5.76,0.01145,1.00436,-0.00045
5.78,0.011,1.00418,-0.00036
5.8,0.01073,1.00482,-0.00045
5.82,0.01082,1.00445,-0.00055
5.84,0.01073,1.00418,-0.00073
5.86,0.01073,1.00473,-0.00082
5.88,0.01045,1.00445,-0.001
5.9,0.01082,1.00436,-0.00109
5.92,0.01082,1.005,-0.00136
5.94,0.01082,1.00436,-0.00136
5.96,0.01082,1.00464,-0.00155
5.98,0.01109,1.005,-0.00191
6,0.01127,1.00491,-0.00227
6.02,0.011,1.00491,-0.00218
6.04,0.01073,1.00491,-0.00245
6.06,0.01082,1.00464,-0.00255
6.08,0.01136,1.005,-0.00264
6.1,0.01164,1.00473,-0.00264
6.12,0.01136,1.00482,-0.00264
6.14,0.011,1.00455,-0.00236
6.16,0.01045,1.00473,-0.00236
6.18,0.01055,1.00445,-0.00191
6.2,0.01091,1.00445,-0.00136
6.22,0.01118,1.00455,-0.001
6.24,0.01118,1.00464,-0.00109
6.26,0.01082,1.00455,-0.00073
6.28,0.01045,1.00482,-0.00064
6.3,0.01,1.00445,-0.00045
6.32,0.01,1.00473,-0.00036
6.34,0.01027,1.005,-0.00036
